image_path,source_dataset,source_label,unified_label
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_324.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_325.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_326.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_328.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_329.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_331.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_332.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_335.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_336.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_337.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_338.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_339.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_340.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_341.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_342.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_343.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_344.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_345.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_346.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_347.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_348.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_350.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_351.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_352.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_353.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_354.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_355.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_356.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_357.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_359.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_360.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_361.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_362.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_363.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_364.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_365.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_366.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_367.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_368.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_369.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_370.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_371.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_372.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_374.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_375.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_376.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_377.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_378.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_379.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_380.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_381.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_382.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_383.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_386.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_387.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_388.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_389.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_390.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_392.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_393.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_394.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_395.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_398.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_401.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_402.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_403.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_404.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_405.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_406.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_408.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_409.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_411.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_412.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_414.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_415.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_416.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_417.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_418.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_419.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_421.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_422.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_423.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_424.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_425.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_427.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_428.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_429.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_430.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_432.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_433.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_434.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_435.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_436.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_437.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_439.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_440.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_441.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_442.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_443.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_444.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_446.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_447.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_449.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_451.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_452.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_454.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_455.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_456.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_457.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_458.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_459.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_460.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_462.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_464.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_465.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_466.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_467.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_468.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_469.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_470.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_471.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_473.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_474.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_475.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_476.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_477.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_480.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_482.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_483.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_484.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_485.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_486.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_487.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_488.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_489.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_490.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_491.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_492.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_494.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_495.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_496.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_497.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_498.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_499.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_501.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_502.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_503.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_504.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_505.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_508.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_510.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_511.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_512.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_513.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_515.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_516.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_517.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_518.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_519.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_520.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_521.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_522.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_523.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_525.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_526.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_528.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_530.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_531.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_532.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_533.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_534.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_535.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_536.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_537.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_538.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_539.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_540.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_541.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_542.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_543.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_544.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_545.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_546.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_547.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_548.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_549.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_550.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_551.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_553.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_554.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_555.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_556.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_557.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_558.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_559.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_561.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_562.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_563.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_564.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_565.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_567.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_569.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_570.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_571.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_572.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_574.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_575.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_577.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_578.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_579.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_580.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_581.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_582.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_583.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_584.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_585.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_586.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_588.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_589.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_590.jpg,bd3,algae,mold_algae
data/raw/bd3/algae/BD3_original_dataset__train__algae__cls00_591.jpg,bd3,algae,mold_algae
